"Year","Sector","Type","Grouping","Species","Landings","Discards","DiscardMortality","TotalCatch","TotalMortality","Coefficients of Variation of Discard Ratios","CombinedSector","SuperCombined"
2010,"Directed P Halibut","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Splitnose Rockfish",0.00056055520275787,0,0,0.00056055520275787,0.00056055520275787,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Yellowmouth Rockfish",0.0684732377755602,0,0,0.0684732377755602,0.0684732377755602,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Pacific cod","Pacific Cod",0.0231334482445795,0,0,0.0231334482445795,0.0231334482445795,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Pacific ocean perch (North of 40°10' N. lat.)","Pacific Ocean Perch Rockfish",0.00090719404880704,0,0,0.00090719404880704,0.00090719404880704,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Petrale sole","Petrale Sole",0.0530708518552118,0,0,0.0530708518552118,0.0530708518552118,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Sablefish (North of 36° N. lat.)","Sablefish",8.44127233965345,0,0,8.44127233965345,8.44127233965345,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Shortspine thornyhead (North of 34°27' N. lat.)","Shortspine Thornyhead",0.00181438809761408,0,0,0.00181438809761408,0.00181438809761408,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Directed P Halibut","groundfish","Spiny dogfish","Pacific Spiny Dogfish",0.0294838065862288,0,0,0.0294838065862288,0.0294838065862288,"N/A","Directed P Halibut","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Big skate","Big Skate",0.0045359702440352,0,0,0.0045359702440352,0.0045359702440352,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Bocaccio rockfish (South of 40°10' N. lat.)","Bocaccio Rockfish",0.0871586682391364,0,0,0.0871586682391364,0.0871586682391364,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","California scorpionfish (South of 34°27' N. lat.)","California Scorpionfish",0.203982581874263,0,0,0.203982581874263,0.203982581874263,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Canary rockfish","Canary Rockfish",0.0090719404880704,0,0,0.0090719404880704,0.0090719404880704,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Chilipepper rockfish (South of 40°10' N. lat.)","Chilipepper Rockfish",0.00090719404880704,0,0,0.00090719404880704,0.00090719404880704,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Cowcod rockfish (South of 40°10' N. lat.)","Cowcod Rockfish",0.0299374036106323,0,0,0.0299374036106323,0.0299374036106323,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Darkblotched rockfish","Darkblotched Rockfish",0.000428195591036923,0,0,0.000428195591036923,0.000428195591036923,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Dover sole","Dover Sole",0.752313344824458,0,0,0.752313344824458,0.752313344824458,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","English sole","English Sole",0.000184931506849315,0,0,0.000184931506849315,0.000184931506849315,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Lingcod (North of 40°10' N. lat.)","Lingcod",2.29795291662887,0,0,2.29795291662887,2.29795291662887,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Lingcod (South of 40°10' N. lat.)","Lingcod",0.46911004263812,0,0,0.46911004263812,0.46911004263812,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Longnose skate","Longnose Skate",12.7572983761227,0,0,12.7572983761227,12.7572983761227,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Longspine thornyhead (North of 34°27' N. lat.)","Longspine Thornyhead",3.24957246212465,0,0,3.24957246212465,3.24957246212465,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Longspine thornyhead (South of 34°27' N. lat.)","Longspine Thornyhead",0.00635035834164928,0,0,0.00635035834164928,0.00635035834164928,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Vermilion Rockfish",0.00952553751247392,0,0,0.00952553751247392,0.00952553751247392,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Greenspotted Rockfish",0.0207747437176812,0,0,0.0207747437176812,0.0207747437176812,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Rosethorn Rockfish",0.00068039553660528,0,0,0.00068039553660528,0.00068039553660528,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Starry Rockfish",0.0503946294112311,0,0,0.0503946294112311,0.0503946294112311,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Vermilion Rockfish",0.413362968338928,0,0,0.413362968338928,0.413362968338928,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Yellowtail Rockfish",0.296879252472104,0,0,0.296879252472104,0.296879252472104,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Redbanded Rockfish",0.0539780459040189,0,0,0.0539780459040189,0.0539780459040189,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Sharpchin Rockfish",0.000227478907738365,0,0,0.000227478907738365,0.000227478907738365,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Aurora Rockfish",0.0981860609634401,0,0,0.0981860609634401,0.0981860609634401,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Blackgill Rockfish",6.19734266987209,0,0,6.19734266987209,6.19734266987209,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Slope Rockfish Unid",0.0895854123196952,0,0,0.0895854123196952,0.0895854123196952,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Mixed thornyheads","Shortspine/Longspine Thornyhead",0.0289485620974326,0,0,0.0289485620974326,0.0289485620974326,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Other flatfish","Pacific Sanddab",0.128980313889141,0,0,0.128980313889141,0.128980313889141,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Other flatfish","Rex Sole",0.149850312981947,0,0,0.149850312981947,0.149850312981947,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Pacific hake","Pacific Hake",0.010822825002268,0,0,0.010822825002268,0.010822825002268,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Pacific ocean perch (North of 40°10' N. lat.)","Pacific Ocean Perch Rockfish",0.133101923251383,0,0,0.133101923251383,0.133101923251383,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Petrale sole","Petrale Sole",0.130227705706251,0,0,0.130227705706251,0.130227705706251,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Sablefish (North of 36° N. lat.)","Sablefish",2.33803819286946,0,0,2.33803819286946,2.33803819286946,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Sablefish (South of 36° N. lat.)","Sablefish",212.832577338293,0,0,212.832577338293,212.832577338293,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Shortspine thornyhead (North of 34°27' N. lat.)","Shortspine Thornyhead",16.2095153542593,0,0,16.2095153542593,16.2095153542593,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Shortspine thornyhead (South of 34°27' N. lat.)","Shortspine Thornyhead",0.0390093440987027,0,0,0.0390093440987027,0.0390093440987027,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Spiny dogfish","Pacific Spiny Dogfish",0.390710332940216,0,0,0.390710332940216,0.390710332940216,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Splitnose rockfish (South of 40°10' N. lat.)","Splitnose Rockfish",0.0121520275786991,0,0,0.0121520275786991,0.0121520275786991,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Widow rockfish","Widow Rockfish",0.00929873900027216,0,0,0.00929873900027216,0.00929873900027216,"N/A","Incidental","Commercial Non-Groundfish"
2010,"Incidental","groundfish","Yellowtail rockfish (North of 40°10' N. lat.)","Yellowtail Rockfish",1.29320239499229,0,0,1.29320239499229,1.29320239499229,"N/A","Incidental","Commercial Non-Groundfish"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Arrowtooth flounder","Arrowtooth Flounder",1.13943572530164,0.179549477071039,0.179549477071039,1.31898520237268,1.31898520237268,"0.49080000000000001","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Big skate","Big Skate",0,0.0733004176191039,0.0733004176191039,0.0733004176191039,0.0733004176191039,"0.82789999999999997","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Bocaccio rockfish (South of 40°10' N. lat.)","Bocaccio Rockfish",0.0460400979769573,0,0,0.0460400979769573,0.0460400979769573,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Chilipepper rockfish (South of 40°10' N. lat.)","Chilipepper Rockfish",0.0394629411231062,0,0,0.0394629411231062,0.0394629411231062,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Darkblotched rockfish","Darkblotched Rockfish",5.16942678944026,0.272315968241655,0.272315968241655,5.44174275768192,5.44174275768192,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Dover sole","Dover Sole",1.21164837158668,5.47421604387229,5.47421604387229,6.68586441545897,6.68586441545897,"0.1741","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","English sole","English Sole",0.00045359702440352,0.0174115069208219,0.0174115069208219,0.0178651039452255,0.0178651039452255,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Lingcod (North of 40°10' N. lat.)","Lingcod",1.59348407874444,0.336738543848696,0.0235716980694087,1.93022262259314,1.61705577681385,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Lingcod (South of 40°10' N. lat.)","Lingcod",0.00997913453687744,0,0,0.00997913453687744,0.00997913453687744,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Longnose skate","Longnose Skate",8.49360428195591,23.1521805205221,11.576090260261,31.645784802478,20.0696945422169,"0.17810000000000001","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Longspine thornyhead (North of 34°27' N. lat.)","Longspine Thornyhead",2.92891101106777,2.16209849069445,2.16209849069445,5.09100950176222,5.09100950176222,"0.30470000000000003","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Longspine thornyhead (South of 34°27' N. lat.)","Longspine Thornyhead",21.7700427515196,2.04991226925872,2.04991226925872,23.8199550207783,23.8199550207783,"0.1206","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Bocaccio Rockfish",0.00597518824276513,0,0,0.00597518824276513,0.00597518824276513,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Chilipepper Rockfish",0.00332586410233149,0,0,0.00332586410233149,0.00332586410233149,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Greenspotted Rockfish",0.0259194865281684,0,0,0.0259194865281684,0.0259194865281684,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Greenstriped Rockfish",0.00825274426199764,0,0,0.00825274426199764,0.00825274426199764,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Redstripe Rockfish",0.00250576068220992,0,0,0.00250576068220992,0.00250576068220992,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Rosethorn Rockfish",0.00724131361698267,0,0,0.00724131361698267,0.00724131361698267,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (North of 40°10' N. lat.)","Silvergray Rockfish",0.0220394629411231,0,0,0.0220394629411231,0.0220394629411231,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Rosethorn Rockfish",0,0.021629631428588,0.021629631428588,0.021629631428588,0.021629631428588,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Squarespot Rockfish",0.0381021500498957,0,0,0.0381021500498957,0.0381021500498957,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor shelf rockfish (South of 40°10' N. lat.)","Vermilion Rockfish",0.8479089177175,0,0,0.8479089177175,0.8479089177175,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Aurora Rockfish",0.0168528531252835,0.00696460276832877,0.00696460276832877,0.0238174558936123,0.0238174558936123,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Bank Rockfish",0.0427693459130908,0,0,0.0427693459130908,0.0427693459130908,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Blackgill Rockfish",2.02686138074934,0,0,2.02686138074934,2.02686138074934,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Redbanded Rockfish",8.25617889866643,0,0,8.25617889866643,8.25617889866643,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Rougheye/Blackspotted Rockfish",13.7685801505942,0,0,13.7685801505942,13.7685801505942,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Sharpchin Rockfish",0.000781910550666788,0,0,0.000781910550666788,0.000781910550666788,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Shortraker Rockfish",0.486555474916085,0,0,0.486555474916085,0.486555474916085,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Slope Rockfish Unid",0.0145151047809126,0.0174115069208219,0.0174115069208219,0.0319266117017346,0.0319266117017346,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Splitnose Rockfish",0.0300062142792343,0,0,0.0300062142792343,0.0300062142792343,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Yellowmouth Rockfish",0.272161208382473,0,0,0.272161208382473,0.272161208382473,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Aurora Rockfish",0.426769844869818,0,0,0.426769844869818,0.426769844869818,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Bank Rockfish",0.012247119658895,0,0,0.012247119658895,0.012247119658895,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Blackgill Rockfish",34.3905592851311,0.0372510319047905,0.0372510319047905,34.4278103170359,34.4278103170359,"0.60170000000000001","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Redbanded Rockfish",0.00045359702440352,0,0,0.00045359702440352,0.00045359702440352,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Mixed thornyheads","Shortspine/Longspine Thornyhead",3.73142520185068,1.50806596904878,1.50806596904878,5.23949117089945,5.23949117089945,"0.37530000000000002","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Other flatfish","Pacific Sanddab",0.732105597387281,0,0,0.732105597387281,0.732105597387281,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Pacific cod","Pacific Cod",0.119296017418126,0,0,0.119296017418126,0.119296017418126,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Pacific hake","Pacific Hake",0.0168964891590311,0.181570220725616,0.181570220725616,0.198466709884647,0.198466709884647,"0.79849999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Pacific ocean perch (North of 40°10' N. lat.)","Pacific Ocean Perch Rockfish",0.228267712963803,0,0,0.228267712963803,0.228267712963803,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Petrale sole","Petrale Sole",0.0399165381475098,0.0348230138416439,0.0348230138416439,0.0747395519891536,0.0747395519891536,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Sablefish (North of 36° N. lat.)","Sablefish",460.169720584233,60.762328622146,12.1524657244292,520.932049206379,472.322186308662,"0.2238","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Sablefish (South of 36° N. lat.)","Sablefish",235.474852580967,12.4382877834762,2.48765755669525,247.913140364443,237.962510137662,"0.314","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Shortspine thornyhead (North of 34°27' N. lat.)","Shortspine Thornyhead",25.261330030391,3.49967770675281,3.49967770675281,28.7610077371438,28.7610077371438,"0.38419999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Shortspine thornyhead (South of 34°27' N. lat.)","Shortspine Thornyhead",151.352460196861,9.24926299149282,9.24926299149282,160.601723188354,160.601723188354,"0.1084","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Spiny dogfish","Pacific Spiny Dogfish",7.00807402703438,9.98668856298398,4.99334428149199,16.9947625900184,12.0014183085264,"0.48749999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Splitnose rockfish (South of 40°10' N. lat.)","Splitnose Rockfish",0.0012143699537331,0,0,0.0012143699537331,0.0012143699537331,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Widow rockfish","Widow Rockfish",0.0276694184886147,0,0,0.0276694184886147,0.0276694184886147,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Hook & Line","groundfish","Yellowtail rockfish (North of 40°10' N. lat.)","Yellowtail Rockfish",0.0399165381475098,0,0,0.0399165381475098,0.0399165381475098,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Arrowtooth flounder","Arrowtooth Flounder",0.0158758958541232,0.00497812497764027,0.00497812497764027,0.0208540208317635,0.0208540208317635,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Darkblotched rockfish","Darkblotched Rockfish",0.00498956726843872,0,0,0.00498956726843872,0.00498956726843872,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Dover sole","Dover Sole",0.00362877619522816,0.0115273906000246,0.0115273906000246,0.0151561667952528,0.0151561667952528,"0.46429999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Lingcod (North of 40°10' N. lat.)","Lingcod",0.0807402703438265,0,0,0.0807402703438265,0.0807402703438265,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Lingcod (South of 40°10' N. lat.)","Lingcod",0.00725755239045632,0.0846195858120328,0.0846195858120328,0.0918771382024891,0.0918771382024891,"0.69110000000000005","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Blackgill Rockfish",0.00152916628866915,0,0,0.00152916628866915,0.00152916628866915,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Redbanded Rockfish",0.00570997006259639,0.00341552314074804,0.00341552314074804,0.00912549320334443,0.00912549320334443,"1","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Rougheye/Blackspotted Rockfish",0.0195230880885421,0,0,0.0195230880885421,0.0195230880885421,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (North of 40°10' N. lat.)","Slope Rockfish Unid",0.0272158214642112,0,0,0.0272158214642112,0.0272158214642112,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Blackgill Rockfish",0,0.0238745067538288,0.0238745067538288,0.0238745067538288,0.0238745067538288,"0.39340000000000003","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Minor slope rockfish (South of 40°10' N. lat.)","Redbanded Rockfish",0,0.00177607203318898,0.00177607203318898,0.00177607203318898,0.00177607203318898,"0.73209999999999997","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Sablefish (North of 36° N. lat.)","Sablefish",14.7168647373673,3.98118500570303,0.796237001140606,18.6980497430704,15.5131017385079,"0.34870000000000001","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Fixed Gear DTL - Pot","groundfish","Splitnose rockfish (South of 40°10' N. lat.)","Splitnose Rockfish",0,0.00149429137407727,0.00149429137407727,0.00149429137407727,0.00149429137407727,"0.71209999999999996","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Arrowtooth flounder","Arrowtooth Flounder",1.74226617073392,43.1901222638968,43.1901222638968,44.9323884346308,44.9323884346308,"0.13769999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Big skate","Big Skate",0,1.22056832291564,1.22056832291564,1.22056832291564,1.22056832291564,"0.6542","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Canary rockfish","Canary Rockfish",0,0.046900347184693,0.046900347184693,0.046900347184693,0.046900347184693,"0.58699999999999997","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Darkblotched rockfish","Darkblotched Rockfish",4.5273959448426,0.154868322001364,0.154868322001364,4.68226426684397,4.68226426684397,"0.3483","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Dover sole","Dover Sole",1.73591581239227,3.02528549931594,3.02528549931594,4.76120131170821,4.76120131170821,"0.1787","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Lingcod (North of 40°10' N. lat.)","Lingcod",6.45103238682754,2.80675818189922,0.196473072732945,9.25779056872676,6.64750545956049,"0.245","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Lingcod (South of 40°10' N. lat.)","Lingcod",0.249024766397532,0,0,0.249024766397532,0.249024766397532,"N/A","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Longnose skate","Longnose Skate",12.6812120112492,44.6694366116931,22.3347183058466,57.3506486229423,35.0159303170958,"0.1153","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
2010,"LE Sablefish - Hook & Line","groundfish","Longspine thornyhead (North of 34°27' N. lat.)","Longspine Thornyhead",2.41628109407602,0.00750132779398944,0.00750132779398944,2.42378242187001,2.42378242187001,"0.44819999999999999","Limited Entry Non Trawl","Commercial Groundfish Non-Trawl"
